,tweet_id,sentiment,content
1898,1957425914,worry,"Michelle Wilson didn't know you folks were there, sorry."
1899,1957426109,surprise,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!
1900,1957426142,worry,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty."
1901,1957426182,sadness,@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
1902,1957426614,worry,@aprilholle hmm. grows. in this case i am screwed. i can't even keep the &quot;easy care&quot; love fern alive.
1903,1957426747,surprise,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am.
1904,1957426941,empty,@katiemoffat I was never a good stereotypical teen
1905,1957427070,sadness,hates continually getting sick whenever he has exams
1906,1957427532,neutral,@whatthelillyyo we just missd each otha again! I was at disney all day YESTERday!
1907,1957427946,neutral,i wanna go vivid light walk
1908,1957428311,sadness,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
1909,1957428358,worry,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation
1910,1957429060,worry,I went green yesterday and I was out so I missed it  do I get another certificate????
1911,1957429077,neutral,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor
1912,1957429079,worry,"Heading to the hospital to sort out my back, not looking forward to this"
1913,Douglas Jones,love,im gonna go to bed alone again.  Sad day for me. but itll get better.
1914,1957429200,worry,is ready for a productive friday. one of the last of the year
1915,1957429364,neutral,@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...
1916,1957429768,worry,is sick &amp; tired of being sick &amp; tired
1917,1957429845,neutral,what am i doing? what can i do?
1918,1957429876,neutral,wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here.
1919,1957429927,neutral,"That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?"
1920,1957430094,sadness,stupid weather
1921,1957430312,worry,Just found out one of my ankles is swollen...eeks now it hurts
1922,1957430751,surprise,OMG My sister got my brother a &quot;Jessica Lopez Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them
1923,1957430884,empty,"I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck"
1924,1957430907,worry,I had the worst dream ever: the Lakers were losing 11 : ZIP  &amp; Robert Kim David Turnerx Michael Joneswtf.
1925,1957430941,sadness,Why cant a girl just like me for who i am and not whats in my walet?
1926,1957431361,worry,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught."
1927,1957431489,worry,Jerry Adkins Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!
1928,1957432228,enthusiasm,"Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!"
1929,1957432819,worry,@bekimccabe true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways
1930,1957432831,worry,@songbookbaby lol. u got AC right? u know it's getting chill here again...  n its gona rain tmr
1931,1957433026,worry,not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want
1932,1957433155,relief,Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing
1933,1957433634,worry,@Tracy Paynea_angel I cant i dont have mms  but i will waer it nexxt time i see you
1934,1957433660,neutral,@ammaryasir link  I need go on my laptop then sigh.
1935,1957434111,sadness,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
1936,1957434460,relief,Ahh feels good to have played guitar hero after months! I suck at it now but  haha
1937,1957434478,worry,just got on twitter. no friends to add!  none of my friends are in twitter
1938,1957434742,sadness,"@overshootTV Thx! Old computer here, too slow for both Allison Le and Rose OdonMadison Jensen"
1939,1957434779,worry,Brian Wagner it's still not the same  I'm going to have a look though.
1940,1957434786,worry,vmware fusion seems getting slower and slower
1941,1957434995,neutral,@tsarnick This year
1942,1957435007,hate,Waiting for my driver! Hate to wait!!!!!
1943,1957435158,sadness,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!
1944,1957435228,worry,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;(
1945,1957435496,sadness,@Velf79 Missed you last night hon
1946,1957436057,worry,"@colocelt My man, its like 3:30 in NJ. I have classes to worry about again"
1947,1957436063,neutral,"You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort."
1948,Claudia Alvarado,happiness,wishes she would call him ...   *hc*
1949,1957437702,neutral,"is laying in bed, wishing i could meet Jennifer Miller.... haha im a nerd...dream on"
1950,1957439470,love,@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong)
1951,1957439635,sadness,@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?
1952,1957439681,surprise,William Hayes going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... JohCaroline Rojasl curious
1953,1957440033,worry,I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry
1954,1957440078,sadness,"And apparently I misplaced my iPod, the 30 gb"
1955,1957440197,enthusiasm,@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home
1956,1957440258,sadness,very disappointed in him    gonna have to sleep it off....
1957,1957440766,worry,Is also having a lonely night.... Wishing she could go to Cheryl Choi so that she doesn't have that bad dream again...
1958,1957441479,hate,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Catherine Mason
1959,1957441745,neutral,"@mikdev  i leave the 27th, back the 5th or 6th."
1960,1957442173,hate,@she_shines92 aww that sucks
1961,1957442526,sadness,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
1962,1957442679,worry,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest
1963,1957442918,neutral,you forgot your fans too!  haha
1964,1957443166,surprise,http://twitpic.com/665to Less than 24 hours till the show! Matthew Wilson and Joan Nguyen broke his guitar at practice    http://twitpic.com/660vv
1965,1957444251,sadness,@heavenlykevinly You go to sleeeeeeepz
1966,1957444306,worry,@aTaylor Michael Schneider I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...
1967,1957444525,worry,I just lost a fight against @hangy on Bobby Nguyen. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy
1968,1957444593,sadness,is seriously heartbroken!!!
1969,1957444758,hate,Amy Anderson voice still makes me wanna kill things
1970,1957444831,worry,"William Campbell Will you ever come to SF Bay Area to preform, i feel left out"
1971,1957445001,worry,oh! i think i didnt do well on my photo editing for Db!  sorry :|
1972,1957445052,worry,Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh
1973,1957445117,worry,start work 2 moro at 6:30.  not looking forward to it
1974,1957445252,sadness,@NellaGrl ...being lonely all the time.
1975,1957445404,love,"@thoughtmecca still on track to move back, albeit in 2-3 years.  However, my buddy Linda Watkins is now moving with me, so we're on a FAST track!"
1976,1957445511,neutral,O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt...
1977,1957445561,worry,Hannah Davis the weather in London is ammmmazing! Yet I'm on a train half the day
1978,1957445896,love,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it
1979,1957445955,neutral,@amazondotjon Can you ask Christy Lewis why he stopped following me on Twitter
1980,1957445998,surprise,So it's Friday... I have to keep reminding myself since every day seems the same
1981,1957446240,worry,Going to see Angels and Demons tonight. It better not scare me!!
1982,1957446534,neutral,should be going to bed but cannot sleep right now.
1983,1957446539,worry,Having horrible nightmares not gonna go back to sleep
1984,1957446936,sadness,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1985,1957447080,surprise,i want to go to singapore but my mother seems not
1986,1957447147,worry,"is trying so hard to not worry and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard."
1987,1957447320,worry,i wish i had more chicken wings
1988,1957447369,happiness,"My life what a beautiful morning, i can think if no better way to ruin it than by being at work"
1989,1957447702,worry,Selling 10jaffa race tickets. My friends are so heartless they wont even buy one
1990,1957448065,worry,I feel like I'm on alott of drugs
1991,1957448182,worry,asks can someone pass me some load. :| Thomas Miller pesos lang.  http://plurk.com/p/wxzyr
1992,1957448906,worry,ahhh fusterated
1993,1957448941,anger,"@bcollinstattoo yes, boo for soar throats and earaches!"
1994,1957448963,worry,I think I should hire one of those tranlsators.. because no one ever understands me....
1995,1957449038,empty,http://twitpic.com/665w2 - see miles away
1996,1957449087,neutral,is desperate to go to the venice beinnale
1997,1957449193,neutral,Sleep. Work tomorrow.
1998,1957449197,sadness,Charles Nguyen bruise between my toes and a lump just under my ankle  bad times
1999,1957450153,neutral,got GREATscores. i'm off a while for exam yeaps.
2000,1957450274,sadness,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
2001,1957451066,worry,Cassandra Mccormick ugly. What programmes do you have open?
2002,1957451307,surprise,Owww I'm aching alll over!!
2003,1957451499,worry,massive headache. Joseph Mitchell
2004,1957451625,worry,It's so hard to settle on a name
2005,1957451999,surprise,yay it's friday... hold on I have to work tomorrow
2006,1957452090,relief,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
2007,1957452386,sadness,Heading home. Could really have done without banging my head on the way into the bus
2008,1957452600,worry,@AlexAllTimeLow awww that is very sad.  I sawwy
2009,1957452660,sadness,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck
2010,1957452685,worry,"feels sorry every time I'm printing out, I use like 200 new papers"
2011,1957452732,sadness,Doing uni work all weekend. Fun times
2012,1957452923,sadness,@_enzo blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses
2013,1957453581,sadness,"@aliwise TMZ Brian Montoya, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
2014,1957453609,sadness,First time I'm going home early  sucks to b single no one to call
2015,1957453857,happiness,wish my nicky were home too
2016,1957454104,hate,@chuybe again your fault  i didnt make u leave
2017,1957454181,surprise,umm...why will it not let me change my background?! im twitter-challenged.
